RDA label,RDA IRI,pseudo-Turtle,Kiegel syntax
has audio engineer corporate body,http://rdaregistry.info/Elements/e/P20466,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P20466value"" ] ;
   bf:role [ a bf:Role ;
      rdfs:label ""audio engineer"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20466value>  ;
   bf:role [ a bf:Role ;
      rdfs:label ""audio engineer""  ] ] .","contribution >> Contribution > agent >> Organization > rdfs:label ; > role >> Role > rdfs:label=""audio engineer""
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""audio engineer"""
has DJ corporate body,http://rdaregistry.info/Elements/e/P20467,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P20467value"" ] ;
   bf:role [ a bf:Role ;
      rdfs:label ""DJ"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20467value>  ;
   bf:role [ a bf:Role ;
      rdfs:label ""DJ""  ] ] .","contribution >> Contribution > agent >> Organization > rdfs:label ; > role >> Role > rdfs:label=""DJ""
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""DJ"""
has art director corporate body,http://rdaregistry.info/Elements/e/P20468,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P20468value"" ];
   bf:role <http://id.loc.gov/vocabulary/relators/adi> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20468value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/adi> ] .","contribution >> Contribution > agent >> Organization > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/adi>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/adi>"
has performer corporate body,http://rdaregistry.info/Elements/e/P20469,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P20469value"" ];
   bf:role <http://id.loc.gov/vocabulary/relators/prf> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20469value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/prf> ] .","contribution >> Contribution > agent >> Organization > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/prf>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/prf>"
has court reporter corporate body,http://rdaregistry.info/Elements/e/P20470,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P20470value"" ];
   bf:role <http://id.loc.gov/vocabulary/relators/crt> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20470value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/crt> ] .","contribution >> Contribution > agent >> Organization > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/crt>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/crt>"
has software developer corporate body,http://rdaregistry.info/Elements/e/P20471,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P20471value"" ] ;
   bf:role [ a bf:Role ;
      rdfs:label ""software developer"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20471value>  ;
   bf:role [ a bf:Role ;
      rdfs:label ""software developer""  ] ] .","contribution >> Contribution > agent >> Organization > rdfs:label ; > role >> Role > rdfs:label=""software developer""
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""software developer"""
has interviewee corporate body of expression,http://rdaregistry.info/Elements/e/P20472,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P20472value"" ];
   bf:role <http://id.loc.gov/vocabulary/relators/ive> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20472value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/ive> ] .","contribution >> Contribution > agent >> Organization > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/ive>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/ive>"
has restorationist corporate body of expression,http://rdaregistry.info/Elements/e/P20473,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P20473value"" ];
   bf:role <http://id.loc.gov/vocabulary/relators/rsr> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20473value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/rsr> ] .","contribution >> Contribution > agent >> Organization > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/rsr>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/rsr>"
has censor corporate body,http://rdaregistry.info/Elements/e/P20474,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Organization;
      rdfs:label ""P20474value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/cns> ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20474value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/cns> ] .","contribution >> Contribution > agent >> Organization > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/cns>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/cns>"
has abridger corporate body,http://rdaregistry.info/Elements/e/P20475,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P20475value"" ];
   bf:role <http://id.loc.gov/vocabulary/relators/abr> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20475value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/abr> ] .","contribution >> Contribution > agent >> Organization > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/abr>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/abr>"
has recordist corporate body,http://rdaregistry.info/Elements/e/P20476,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P20476value"" ];
   bf:role <http://id.loc.gov/vocabulary/relators/rcd> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20476value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/rcd> ] .","contribution >> Contribution > agent >> Organization > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/rcd>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/rcd>"
has transcriber corporate body,http://rdaregistry.info/Elements/e/P20477,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P20477value"" ];
   bf:role <http://id.loc.gov/vocabulary/relators/trc> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20477value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/trc> ] .","contribution >> Contribution > agent >> Organization > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/trc>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/trc>"
has special effects provider corporate body,http://rdaregistry.info/Elements/e/P20478,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P20478value"" ] ;
   bf:role [ a bf:Role ;
      rdfs:label ""special effects provider"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20478value>  ;
   bf:role [ a bf:Role ;
      rdfs:label ""special effects provider""  ] ] .","contribution >> Contribution > agent >> Organization > rdfs:label ; > role >> Role > rdfs:label=""special effects provider""
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""special effects provider"""
has visual effects provider corporate body,http://rdaregistry.info/Elements/e/P20479,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P20479value"" ] ;
   bf:role [ a bf:Role ;
      rdfs:label ""visual effects provider"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20479value>  ;
   bf:role [ a bf:Role ;
      rdfs:label ""visual effects provider""  ] ] .","contribution >> Contribution > agent >> Organization > rdfs:label ; > role >> Role > rdfs:label=""visual effects provider""
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""visual effects provider"""
has music programmer corporate body,http://rdaregistry.info/Elements/e/P20480,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P20480value"" ] ;
   bf:role [ a bf:Role ;
      rdfs:label ""music programmer"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20480value>  ;
   bf:role [ a bf:Role ;
      rdfs:label ""music programmer""  ] ] .","contribution >> Contribution > agent >> Organization > rdfs:label ; > role >> Role > rdfs:label=""music programmer""
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""music programmer"""
has onscreen participant corporate body,http://rdaregistry.info/Elements/e/P20481,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P20481value"" ] ;
   bf:role [ a bf:Role ;
      rdfs:label ""onscreen participant"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20481value>  ;
   bf:role [ a bf:Role ;
      rdfs:label ""onscreen participant""  ] ] .","contribution >> Contribution > agent >> Organization > rdfs:label ; > role >> Role > rdfs:label=""onscreen participant""
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""onscreen participant"""
has stage director corporate body,http://rdaregistry.info/Elements/e/P20482,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P20482value"" ];
   bf:role <http://id.loc.gov/vocabulary/relators/sgd> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20482value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/sgd> ] .","contribution >> Contribution > agent >> Organization > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/sgd>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/sgd>"
has arranger corporate body of music,http://rdaregistry.info/Elements/e/P20483,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P20483value"" ];
   bf:role <http://id.loc.gov/vocabulary/relators/arr> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20483value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/arr> ] .","contribution >> Contribution > agent >> Organization > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/arr>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/arr>"
has contributor corporate body to performance,http://rdaregistry.info/Elements/e/P20484,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P20484value"" ];
   bf:role [ a bf:Role ;
      rdfs:label ""contributor to performance"" ] ;
  bf:role <http://id.loc.gov/vocabulary/relators/ctb> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20484value> ;
   bf:role [ a bf:Role ;
      rdfs:label ""contributor to performance"" ] ;
  bf:role <http://id.loc.gov/vocabulary/relators/ctb> ] .","contribution >> Contribution > agent >> Organization > rdfs:label ; > role >> Role > rdfs:label=""contributor to performance"" ; > role=<http://id.loc.gov/vocabulary/relators/ctb>
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""contributor to performance"" ; > role=<http://id.loc.gov/vocabulary/relators/ctb>"
has contributor corporate body to amalgamation,http://rdaregistry.info/Elements/e/P20485,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P20485value"" ];
   bf:role [ a bf:Role ;
      rdfs:label ""contributor to amalgamation"" ] ;
  bf:role <http://id.loc.gov/vocabulary/relators/ctb> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20485value> ;
   bf:role [ a bf:Role ;
      rdfs:label ""contributor to amalgamation"" ] ;
  bf:role <http://id.loc.gov/vocabulary/relators/ctb> ] .","contribution >> Contribution > agent >> Organization > rdfs:label ; > role >> Role > rdfs:label=""contributor to amalgamation"" ; > role=<http://id.loc.gov/vocabulary/relators/ctb>
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""contributor to amalgamation"" ; > role=<http://id.loc.gov/vocabulary/relators/ctb>"
has instrumental conductor corporate body,http://rdaregistry.info/Elements/e/P20486,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P20486value"" ];
   bf:role [ a bf:Role ;
      rdfs:label ""instrumental conductor"" ] ;
  bf:role <http://id.loc.gov/vocabulary/relators/cnd> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20486value> ;
   bf:role [ a bf:Role ;
      rdfs:label ""instrumental conductor"" ] ;
  bf:role <http://id.loc.gov/vocabulary/relators/cnd> ] .","contribution >> Contribution > agent >> Organization > rdfs:label ; > role >> Role > rdfs:label=""instrumental conductor"" ; > role=<http://id.loc.gov/vocabulary/relators/cnd>
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""instrumental conductor"" ; > role=<http://id.loc.gov/vocabulary/relators/cnd>"
has actor corporate body,http://rdaregistry.info/Elements/e/P20487,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P20487value"" ];
   bf:role <http://id.loc.gov/vocabulary/relators/act> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20487value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/act> ] .","contribution >> Contribution > agent >> Organization > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/act>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/act>"
has onscreen presenter corporate body,http://rdaregistry.info/Elements/e/P20488,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P20488value"" ];
   bf:role <http://id.loc.gov/vocabulary/relators/osp> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20488value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/osp> ] .","contribution >> Contribution > agent >> Organization > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/osp>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/osp>"
has dancer corporate body,http://rdaregistry.info/Elements/e/P20489,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P20489value"" ];
   bf:role <http://id.loc.gov/vocabulary/relators/dnc> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20489value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/dnc> ] .","contribution >> Contribution > agent >> Organization > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/dnc>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/dnc>"
has host corporate body,http://rdaregistry.info/Elements/e/P20490,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P20490value"" ];
   bf:role <http://id.loc.gov/vocabulary/relators/hst> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20490value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/hst> ] .","contribution >> Contribution > agent >> Organization > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/hst>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/hst>"
has moderator corporate body,http://rdaregistry.info/Elements/e/P20491,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P20491value"" ];
   bf:role <http://id.loc.gov/vocabulary/relators/mod> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20491value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/mod> ] .","contribution >> Contribution > agent >> Organization > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/mod>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/mod>"
has puppeteer corporate body,http://rdaregistry.info/Elements/e/P20492,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P20492value"" ];
   bf:role <http://id.loc.gov/vocabulary/relators/ppt> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20492value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/ppt> ] .","contribution >> Contribution > agent >> Organization > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/ppt>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/ppt>"
has panelist corporate body,http://rdaregistry.info/Elements/e/P20493,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P20493value"" ];
   bf:role <http://id.loc.gov/vocabulary/relators/pan> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20493value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/pan> ] .","contribution >> Contribution > agent >> Organization > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/pan>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/pan>"
has instrumentalist corporate body,http://rdaregistry.info/Elements/e/P20494,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P20494value"" ];
   bf:role <http://id.loc.gov/vocabulary/relators/itr> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20494value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/itr> ] .","contribution >> Contribution > agent >> Organization > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/itr>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/itr>"
has commentator corporate body,http://rdaregistry.info/Elements/e/P20495,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Organization;
      rdfs:label ""P20495value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/cmm>  ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20495value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/cmm>  ] .","contribution >> Contribution > agent >> Organization > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/cmm>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/cmm>"
has narrator corporate body,http://rdaregistry.info/Elements/e/P20496,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P20496value"" ];
   bf:role <http://id.loc.gov/vocabulary/relators/nrt> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20496value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/nrt> ] .","contribution >> Contribution > agent >> Organization > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/nrt>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/nrt>"
has storyteller corporate body,http://rdaregistry.info/Elements/e/P20497,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P20497value"" ];
   bf:role <http://id.loc.gov/vocabulary/relators/stl> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20497value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/stl> ] .","contribution >> Contribution > agent >> Organization > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/stl>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/stl>"
has speaker corporate body,http://rdaregistry.info/Elements/e/P20498,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P20498value"" ];
   bf:role <http://id.loc.gov/vocabulary/relators/spk> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20498value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/spk> ] .","contribution >> Contribution > agent >> Organization > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/spk>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/spk>"
has instructor corporate body,http://rdaregistry.info/Elements/e/P20499,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P20499value"" ];
   bf:role <http://id.loc.gov/vocabulary/relators/tch> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20499value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/tch> ] .","contribution >> Contribution > agent >> Organization > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/tch>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/tch>"
has singer corporate body,http://rdaregistry.info/Elements/e/P20500,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P20500value"" ];
   bf:role <http://id.loc.gov/vocabulary/relators/sng> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20500value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/sng> ] .","contribution >> Contribution > agent >> Organization > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/sng>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/sng>"
has conductor corporate body,http://rdaregistry.info/Elements/e/P20501,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P20501value"" ];
   bf:role <http://id.loc.gov/vocabulary/relators/cnd> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20501value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/cnd> ] .","contribution >> Contribution > agent >> Organization > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/cnd>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/cnd>"
has voice actor corporate body,http://rdaregistry.info/Elements/e/P20502,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P20502value"" ];
   bf:role <http://id.loc.gov/vocabulary/relators/vac> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20502value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/vac> ] .","contribution >> Contribution > agent >> Organization > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/vac>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/vac>"
has mixing engineer corporate body,http://rdaregistry.info/Elements/e/P20503,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P20503value"" ] ;
   bf:role [ a bf:Role ;
      rdfs:label ""mixing engineer"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20503value>  ;
   bf:role [ a bf:Role ;
      rdfs:label ""mixing engineer""  ] ]  .","contribution >> Contribution > agent >> Organization > rdfs:label ; > role >> Role > rdfs:label=""mixing engineer""
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""mixing engineer"" "
has recording engineer corporate body,http://rdaregistry.info/Elements/e/P20504,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P20504value"" ];
   bf:role <http://id.loc.gov/vocabulary/relators/rce> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20504value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/rce> ] .","contribution >> Contribution > agent >> Organization > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/rce>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/rce>"
has letterer corporate body,http://rdaregistry.info/Elements/e/P20505,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P20505value"" ];
   bf:role [ a bf:Role ;
      rdfs:label ""letterer"" ] ;
  bf:role <http://id.loc.gov/vocabulary/relators/ill> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20505value> ;
   bf:role [ a bf:Role ;
      rdfs:label ""letterer"" ] ;
  bf:role <http://id.loc.gov/vocabulary/relators/ill> ] .","contribution >> Contribution > agent >> Organization > rdfs:label ; > role >> Role > rdfs:label=""letterer"" ; > role=<http://id.loc.gov/vocabulary/relators/ill>
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""letterer"" ; > role=<http://id.loc.gov/vocabulary/relators/ill>"
has presenter corporate body,http://rdaregistry.info/Elements/e/P20506,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P20506value"" ];
   bf:role <http://id.loc.gov/vocabulary/relators/pre> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20506value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/pre> ] .","contribution >> Contribution > agent >> Organization > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/pre>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/pre>"
has creator corporate body of expression,http://rdaregistry.info/Elements/e/P20507,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P20507value"" ];
   bf:role <http://id.loc.gov/vocabulary/relators/cre> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20507value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/cre> ] .","contribution >> Contribution > agent >> Organization > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/cre>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/cre>"
has editor corporate body of moving image work,http://rdaregistry.info/Elements/e/P20508,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P20508value"" ];
   bf:role <http://id.loc.gov/vocabulary/relators/edm> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20508value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/edm> ] .","contribution >> Contribution > agent >> Organization > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/edm>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/edm>"
has production designer corporate body,http://rdaregistry.info/Elements/e/P20509,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P20509value"" ];
   bf:role <http://id.loc.gov/vocabulary/relators/prs> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20509value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/prs> ] .","contribution >> Contribution > agent >> Organization > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/prs>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/prs>"
has minute taker corporate body,http://rdaregistry.info/Elements/e/P20510,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P20510value"" ];
   bf:role <http://id.loc.gov/vocabulary/relators/mtk> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20510value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/mtk> ] .","contribution >> Contribution > agent >> Organization > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/mtk>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/mtk>"
has dubbing director corporate body,http://rdaregistry.info/Elements/e/P20511,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P20511value"" ] ;
   bf:role [ a bf:Role ;
      rdfs:label ""dubbing director"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20511value>  ;
   bf:role [ a bf:Role ;
      rdfs:label ""dubbing director""  ] ] .","contribution >> Contribution > agent >> Organization > rdfs:label ; > role >> Role > rdfs:label=""dubbing director""
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""dubbing director"""
